name,white,black,api,aian,hispanic
Guo,1.1400711664995592e-06,1.3446695643491272e-06,0.0014532211815222414,0.0,5.280346394947786e-07
Colon,4.3751302509877826e-05,4.3891393728626644e-05,2.5785145338156757e-05,6.253962783598916e-05,0.001595615073625322
Terry,0.000494293712368651,0.000820110519425855,6.0083089854939435e-05,0.0004051769505544404,6.156883896509118e-05
Steele,0.0005918083709408239,0.00047456492009490746,5.773898573328882e-05,0.000675294917590734,5.660531335384026e-05
Bates,0.0006176185535147349,0.0006231336676020969,6.489467199938017e-05,0.00048368414294429915,6.082959046979849e-05
Moran,0.0004872132703872327,7.423265569342747e-05,7.649181870649374e-05,0.00046572063282119587,0.0007208200863743222
Moon,0.00025636171711655877,0.00015729186032206974,0.0010728594443091444,0.00030005715057479905,2.4289593416759817e-05
Bishop,0.0008440984053198843,0.0004077107076520111,8.771884371018878e-05,0.00044243460118013607,7.29743871781784e-05
Pearson,0.0006297307381633355,0.0007903553954762833,7.032312364951844e-05,0.0002781017493132284,6.0222350634379496e-05
Her,2.005839495946593e-06,1.2067547372363964e-06,0.0017651104036029127,3.991891138467393e-06,9.451820046956536e-06
David,0.00022443115249091324,0.00022562865715642795,0.0007525807969509868,0.0005069701745853589,8.826098999155224e-05
Andrade,8.601965530694044e-05,7.264663518163106e-05,0.00013003609180103936,0.00011243826706683158,0.001342580874379424
McKinney,0.0004934108001118882,0.0007259491712146379,4.120688298059501e-05,0.0004896719796520003,5.1668189474564084e-05
May,0.0007398633272399246,0.00034085649520911466,0.0001554511154357776,0.0005016476530674024,8.292784013265497e-05
Holland,0.000674767835221897,0.0006246852094071152,5.823248133784684e-05,0.0003885440708108262,6.41562086986156e-05
Parks,0.0005269186060505858,0.0007608416224741588,6.452455029596165e-05,0.0003951972227082719,4.818316085389854e-05
Frank,0.0004877361601703641,0.00018470243221072502,8.216701815891101e-05,0.000998638099806593,4.762872448242903e-05
Jennings,0.0005449197297321578,0.0007131920497067103,7.747880991560979e-05,0.0003938665923287828,5.803100688047617e-05
Tate,0.00033860113645036913,0.000939337887464811,5.342089919340611e-05,0.0003971931682775056,3.976100835395682e-05
Velazquez,1.781254048109838e-05,9.654037897891171e-06,9.376416486602457e-06,5.056395442058698e-05,0.0016145979189151592
Barrera,2.6195920938516188e-05,5.688986618400155e-06,8.574486129195668e-05,8.1168453148837e-05,0.0015006216419802111
Luong,1.3886581125784107e-06,4.1374448133819304e-07,0.0017243970162268757,3.991891138467393e-06,2.7985835893223264e-06
Macias,2.624735272046354e-05,3.654742918487372e-06,3.0720101383737e-05,8.715628985653808e-05,0.0015466134590802064
Lyons,0.0005424852920533166,0.0005586240072201169,5.218716018201105e-05,0.0005681791720418589,5.2222625846033596e-05
Vaughn,0.0005398708431376598,0.0006882984234128623,4.774569974098883e-05,0.0004391080252314132,5.277706221750312e-05
Sutton,0.0005674211343341228,0.0006805751930945494,5.3914394797964136e-05,0.0004118301024518861,5.1166556567044044e-05
Hansen,0.0011143724194532009,2.5203934654851594e-05,0.00012596475306343564,0.0004497530682673263,9.253807057145994e-05
Tyler,0.0003508333285901801,0.0007058136064561792,4.404448270680365e-05,0.0005934611492521525,4.290281445895076e-05
Hussain,1.5858132767099133e-05,3.054813420546992e-05,0.0016046009582204152,4.923332404109785e-05,8.210938644143806e-06
Hale,0.0006105466834969745,0.00034075305908878016,5.773898573328882e-05,0.0006859399606266471,5.5338030219052796e-05
Bush,0.0005165979618064845,0.0006500615375958577,5.909609864582338e-05,0.00045840216573400563,5.0796932319397695e-05
Doan,5.05745855815594e-05,3.4823493845964582e-06,0.0016165682266309474,2.528197721029349e-05,4.857918683351962e-06
Dennis,0.000441318976962882,0.000753325264396515,5.810910743670734e-05,0.0004124954176416306,5.966791426290998e-05
Hoffman,0.0010596832913158537,5.7096738424670636e-05,0.00010215359014351099,0.0004896719796520003,7.355522528162266e-05
Trevino,4.0193937591852884e-05,5.999294979403799e-06,1.4804868136740722e-05,0.00015967564553869573,0.001439660042850539
Roy,0.0003426728191878675,0.0001657046647759463,0.0006354989647695956,0.0005448931404007992,3.6064765877493375e-05
Horton,0.0005111290489927498,0.0007137781877219394,5.465463820480117e-05,0.00039120533156980454,5.016329075200396e-05
Jensen,0.0009318067374674293,1.7549661750095023e-05,0.00010412757256174308,0.0006313841150675926,8.063088945085268e-05
Webster,0.0004575628480945863,0.0004945280913194752,5.551825551277771e-05,0.0006666458201240546,4.813035738994907e-05
Norris,0.0006148583812168938,0.0004461544657096849,5.761561183214931e-05,0.0005615260201444133,5.216982238208412e-05
Shelton,0.0005702155944865954,0.0006441656787367884,5.2433907984290054e-05,0.0004031810049852067,5.33050968569979e-05
Mehta,4.071682737498426e-06,9.309250830109344e-07,0.001643833858782778,2.794323796927175e-05,2.5873697335244152e-06
Thornton,0.00048526743463689137,0.0007839768347223195,4.762232583984932e-05,0.0003466292138569186,4.5674996316298347e-05
Hampton,0.00031978567622129744,0.0009653003536687826,3.429794451678267e-05,0.00033265759487228276,4.0526658581224255e-05
Graves,0.000502505653552911,0.0007020899061241355,4.984305606036043e-05,0.0003978584834672502,5.7793391292703514e-05
Newman,0.0007254710002583248,0.00038940251435279604,7.673856650877275e-05,0.00046771657839042954,6.996458973305816e-05
Meyer,0.0012267251471171838,2.706578482087346e-05,0.00013213344812041097,0.0002914080531081197,9.082195799310191e-05
Craig,0.0006266791191011262,0.0004832190754962313,6.95828802426814e-05,0.0004803575669955763,5.787259648862773e-05
Barrett,0.0006924775121391007,0.00046249737272254345,8.278388766460854e-05,0.0004131607328313752,7.004379492898239e-05
Fleming,0.0005573833648907319,0.0007115715504881357,6.93361324404024e-05,0.00031402876955943494,5.2433839701831516e-05
Sampson,0.00020271836854547426,0.0004061246871402147,3.195384039513206e-05,0.0010192628706886745,2.904190517221282e-05
Lozano,2.952184283777806e-05,5.792422738734703e-06,0.0001105430154209974,7.717656201036959e-05,0.001399318196393138
Schmidt,0.0011992434316299837,1.8756416487331417e-05,0.0001106663893221369,0.00033265759487228276,9.084835972507667e-05
Villarreal,3.391926019427636e-05,4.861497655723768e-06,1.4434746433322205e-05,6.120899745650003e-05,0.0015040538671369274
Jim,3.0859069168409128e-06,1.3101908575709448e-06,5.416114260024314e-05,0.0016120587047510823,4.3562857758319234e-06
Davidson,0.0007517269249424463,0.0003611989322082426,8.340075717030608e-05,0.0004497530682673263,6.447302948231246e-05
Santana,3.1879132843698204e-05,2.741057188865529e-05,4.046663957375798e-05,4.4576117712885895e-05,0.0014670122371763686
Rhodes,0.0005810505565501702,0.0006264781021595806,5.366764699568512e-05,0.00037390713663644585,5.195860852628621e-05
Gregory,0.0006160155963107093,0.0004902527316789806,6.427780249368264e-05,0.00045574090497502737,6.006394024253106e-05
Francisco,6.031233629692405e-05,2.8927634986895333e-05,0.0005648057194166587,0.0007212016656831091,0.0002666838946768379
McGee,0.0003977562576534778,0.0008103530454076292,4.133025688173452e-05,0.0003619314632210436,4.5648594584323604e-05
Dawson,0.0004869989712957854,0.0007422575995207184,6.56349154062172e-05,0.0003153593999389241,5.1166556567044044e-05
Mora,3.6353697873117526e-05,8.929985055549334e-06,7.58749492007962e-05,9.913196327194026e-05,0.0013743949614089845
Leonard,0.0006302793438374406,0.0004437754349419902,6.662190661533325e-05,0.00046838189358017413,5.845343459207199e-05
Barber,0.0005101518451357501,0.0004996654186294245,6.230382007545054e-05,0.0005349134125546307,4.974086304040814e-05
Holt,0.0005955971788776118,0.0004481542307028194,6.15635766686135e-05,0.0005069701745853589,4.8526383369570155e-05
Larson,0.0009960621770469834,2.0721702773687836e-05,0.00011190012833353196,0.0005056395442058698,6.310013941962605e-05
Arias,2.5227289045174457e-05,7.930102558982034e-06,7.513470579395917e-05,5.322521517956524e-05,0.0014123342502566842
Fletcher,0.0005187752405755889,0.0005991364876844818,5.94662203492419e-05,0.00040916884169290776,5.702774106543609e-05
Zuniga,2.1489912890333795e-05,9.309250830109345e-06,5.218716018201105e-05,8.649097466679352e-05,0.001397206057835159
Charley,7.226165363602469e-06,2.2238765871927878e-05,1.702559835725183e-05,0.0015701438477971747,2.904190517221282e-06
Logan,0.0003772092607655121,0.0006392007449607301,5.94662203492419e-05,0.00048767603408276654,5.7555775704930865e-05
Benson,0.0005744415725699358,0.00048201232075899486,8.38942527748641e-05,0.00044110397080064694,5.478359384758328e-05
Curry,0.00038005515269993204,0.0009022732776782645,4.5278221718198715e-05,0.00023419094679008706,4.984646996830709e-05
Rangel,2.965042229264643e-05,5.75794403195652e-06,1.986319808346047e-05,8.449502909755982e-05,0.0014133375160717244
Moses,0.00018505155144656003,0.0004660831582274745,9.82056253070468e-05,0.0008243255200935166,2.692976661423371e-05
McDaniel,0.0005794047395278549,0.0005613823037623715,4.71288302352913e-05,0.00037789902777491324,5.504761116733066e-05
Melendez,2.390720664185918e-05,1.9204639675447795e-05,3.3310953307666624e-05,8.249908352832613e-05,0.0013818402498258608
Baldwin,0.0005320274963906891,0.00048021942800652935,5.181703847859253e-05,0.0004996517074981687,5.1800198134437776e-05
Kong,5.4174810317873795e-06,1.0826313928349385e-05,0.0015362518169891289,8.649097466679352e-06,6.6532364576342105e-06
Hanson,0.0008775547794766345,0.00010922854307328296,9.598489508653569e-05,0.0004956598163597013,6.191206148076278e-05
Galvan,2.7961745452041823e-05,4.999412482836499e-06,5.3174151391127095e-05,0.00013638961389763593,0.0013110044029376361
Hines,0.0003548364356184155,0.00090823809395089,4.330423929996661e-05,0.0002335256316003425,4.261239540722863e-05
Wolfe,0.0006530207634218265,0.0001041601731768901,5.379102089682463e-05,0.0007651124682062503,4.630863788369208e-05
Walton,0.00038218957165074704,0.0008708631758033399,3.639530083615427e-05,0.0002508238265337012,4.1529924396264336e-05
Walters,0.0006352767986499913,0.0003479246300986422,7.1680236562053e-05,0.00048767603408276654,6.207047187261122e-05
Villa,3.658514089188059e-05,7.102613596305648e-06,0.00013423080443978255,0.00010911169111810875,0.0012374491776560134
Stevenson,0.00040877123095386833,0.0007824597716240794,5.847922914012585e-05,0.0002701179670362936,5.3595515908720026e-05
Tapia,2.1892795182254695e-05,5.275242137061961e-06,4.6141839026175255e-05,0.00014038150503610332,0.0013002852997558922
Glover,0.0003013388104295151,0.0009619559191112988,4.207050028857156e-05,0.00021356617590800555,3.9549794498158917e-05
Hail,0.0005406851796851594,0.0006422693498639884,3.935627446350242e-05,0.00030404904171326644,5.169459120653882e-05
Ahn,3.120194771472478e-06,5.171806016727412e-07,0.0012231288558970626,0.0,1.082471010964296e-06
Chong,4.15740237407734e-06,8.998942469105699e-06,0.0014741947447159576,9.979727846168483e-06,3.5140705258377515e-05
DeJesus,2.223567372857035e-05,2.3686871556611553e-05,0.00041947126387432043,6.453557340522286e-05,0.0009757288085904266
Cross,0.0005017341768237007,0.0004888046259942969,5.453126430366166e-05,0.00046971252395966326,5.158898427863986e-05
Abraham,0.00012074468008505859,0.00022104298915492964,0.0009901989305456753,0.0001523571784515055,4.984646996830709e-05
Arellano,1.9286918230255704e-05,1.7239353389091376e-06,0.00016137306269047388,9.314412656423918e-05,0.0012185983410260498
Moss,0.00045969726704540127,0.0006552333436125851,4.552496952047773e-05,0.0003479598442364078,4.630863788369208e-05
Page,0.0005344105022875829,0.0005416604834852511,6.76088978244493e-05,0.0003586048872723208,5.739736531308243e-05
Manuel,9.33486842344376e-05,0.0002542804624890978,0.0004361267405281538,0.0006426944732932503,0.00010270273738173444
Beltran,2.107845863475501e-05,6.516475581076541e-06,0.00020517079759499853,5.322521517956524e-05,0.001193912721629669
Blake,0.0004504652621858522,0.0005745186910448592,5.0953421170615986e-05,0.0004124954176416306,5.2222625846033596e-05
Enriquez,1.4289463417705002e-05,7.826666438647485e-06,0.0004033092828250452,0.00011509952782580982,0.0009426474384260787
Reeves,0.0005432653407461848,0.000466945125896929,5.761561183214931e-05,0.00041981388472882086,5.8664648447869896e-05
Villegas,1.6535317896072557e-05,4.861497655723768e-06,0.00019431389429472198,7.784187720011417e-05,0.0011789165378680174
Tam,6.3432531068396534e-06,2.516945594807341e-06,0.0014824607960923044,4.657206328211959e-06,4.884320415326702e-06
Shen,3.840239718735358e-06,1.4136269779054929e-06,0.001485298395818513,5.98783670770109e-06,2.191343753903331e-06
Rubio,2.3290025258490997e-05,4.8959763625019515e-06,0.00011276374564150852,9.114818099500548e-05,0.0012341489611591711
Carlson,0.0009799383134064896,1.9135682261891428e-05,0.0001144909802574616,0.0003932012771390382,6.587232127697362e-05
Reese,0.000418508981669233,0.000719743003994565,4.0096517870339456e-05,0.0002854202164004186,5.11401548350693e-05
Rosario,2.3598615950175088e-05,2.9824081363128082e-05,0.0002673512437693095,3.1935129107739146e-05,0.0011039620207917336
Pan,2.8373199707620613e-06,1.9997649931345997e-06,0.0014690130408680983,5.98783670770109e-06,4.092268456084534e-06
Burgess,0.0004775183794901575,0.0004759095896592566,5.7492237931009806e-05,0.000467051263200685,4.234837808748125e-05
Rocha,7.791057768657515e-05,1.5825726411185884e-05,5.453126430366166e-05,0.00012507925567197833,0.0011827447890043546
Begum,8.829122567628165e-07,8.619676694545688e-07,0.0014605002416894722,1.197567341540218e-05,9.504623510906015e-07
Malone,0.00041130853219660415,0.0006579571614480615,4.9226186554662905e-05,0.00033664948601075015,4.630863788369208e-05
Monroe,0.00029718998001909566,0.0005564173699863133,3.405119671450366e-05,0.0005615260201444133,4.773433141032798e-05
Meza,1.7015347860914477e-05,4.75806153538922e-06,1.1843894509392577e-05,6.387025821547829e-05,0.0013425544726474493
Rodgers,0.000457579992021902,0.0006254782196630133,4.3180865398827106e-05,0.0003240084974056034,5.404434535229059e-05
Chandler,0.0005056258483243835,0.0005359370181600727,5.860260304126536e-05,0.00035793957208257623,5.016329075200396e-05
Mathew,1.4538050363783855e-05,1.3481174350269457e-05,0.0013754956238043526,6.253962783598916e-05,5.517961982720436e-06
Mata,2.4172937515253813e-05,5.482114377731058e-06,0.00015310701131412697,0.00010911169111810875,0.0011483697339732444
Manning,0.00047477535111963226,0.0005256278848333961,5.181703847859253e-05,0.0004038463201749513,4.6704663863313163e-05
Sosa,2.2930002784859558e-05,9.412686950443892e-06,4.6635334630733276e-05,6.253962783598916e-05,0.001292311976699521
Bonilla,1.9766948195097624e-05,1.2412334440145791e-05,7.427108848598263e-05,5.8547736697521766e-05,0.0012670191174677212
Benitez,1.6526745932414663e-05,8.826548935214785e-06,0.0001005497294286974,3.0604498728250016e-05,0.0012709529755319572
Hubbard,0.00042852960718530803,0.0005616236547098189,3.910952666122341e-05,0.00042114451510831,3.9945820477779994e-05
Ingram,0.00036527708735372723,0.0007885280240170396,3.084347528487651e-05,0.0002488278809644675,4.4302106253611924e-05
Townsend,0.00040251369748360756,0.000631822301710199,4.021989177147896e-05,0.00036459272398002194,4.358925949029397e-05
Dong,3.0687629895251296e-06,1.689456632130955e-06,0.0014427343999253834,3.991891138467393e-06,2.508164537600198e-06
Ponce,2.178993161836e-05,6.4819968742983574e-06,0.00012411414454634306,6.919277973343481e-05,0.0012020972585418382
Sharp,0.0005658524649847286,0.00028758689323682234,5.7492237931009806e-05,0.0005362440429341199,4.857918683351963e-05
Velez,3.104765236888274e-05,1.689456632130955e-05,5.7862359634428326e-05,2.4616662020548925e-05,0.0012801407782591665
Curley,7.39589024402872e-05,3.489245125952095e-05,8.882920882044435e-06,0.0013399447921455551,7.550895344775334e-06
Chowdhury,2.28871429665701e-06,1.3446695643491272e-06,0.0013808007015533514,5.322521517956524e-05,2.4817628056254595e-06
Saunders,0.0004040395070147122,0.0006298914941306207,4.9226186554662905e-05,0.000335318855631261,4.8394374709696456e-05
Goodman,0.000491062082069626,0.00039915998837102175,5.144691677517401e-05,0.0004863454037032774,4.691587771911108e-05
Arroyo,2.0041251032150145e-05,1.0998707462240299e-05,6.625178491191473e-05,4.391080252314132e-05,0.0012469009977029702
Woo,5.18603801302431e-06,1.965286286356417e-06,0.0013933848394695812,6.653151897445655e-06,1.08511118416177e-05
Aquino,2.5681603119042705e-05,4.516710587941941e-06,0.0009520763950935679,4.9898639230842415e-05,0.00037535342348486337
Acevedo,2.2492832638307095e-05,1.0619441687680287e-05,2.66487626461333e-05,5.4555845559054376e-05,0.0012681807936746096
Cordova,3.980819922724777e-05,9.826431431782085e-06,7.488795799168015e-05,0.00022886842527213054,0.0010347630812859428
Farmer,0.0004604515998472957,0.00041884732994136413,4.034326567261847e-05,0.0004863454037032774,3.8044895775598795e-05
O'Brien,0.000953768108358947,5.271794266384143e-05,0.00011115988492669492,0.0002920733682978642,7.263116466250679e-05
Boone,0.00028768367232249407,0.0005751393077668666,3.454469231906169e-05,0.0004936638707904676,3.337178921607001e-05
Wei,2.3744339332359243e-06,1.37914827112731e-06,0.0011161636836091108,0.0,1.108872742939035e-06
Guevara,1.728107873430911e-05,8.171453506429313e-06,0.00015532774153463808,6.18743126462446e-05,0.0011271163397335794
Zavala,1.4426614836231266e-05,3.516828091374641e-06,1.1350398904834555e-05,3.0604498728250016e-05,0.0012982523663938375
Ramsey,0.0005227869195674821,0.0004460165508825721,4.441460441022217e-05,0.00036459272398002194,5.0876137515321916e-05
Floyd,0.0003726061162812244,0.0006692661772713054,3.355770110994564e-05,0.0003007224657645436,3.5087901794428037e-05
Clarke,0.00035715086580604614,0.0007557042951642095,5.3050777489987595e-05,0.00017231663414384247,6.418261043059033e-05
Cisneros,1.99898192502028e-05,3.516828091374641e-06,1.2584137916229615e-05,4.05842265744185e-05,0.0012735403452654819
Montes,2.2535692456596552e-05,1.0791835221571203e-05,4.688208243301229e-05,9.580538732321744e-05,0.001176725194114114
Goodwin,0.0004784527235288677,0.00043015634576460803,4.466135221250118e-05,0.0004144913632108643,4.3985285469915054e-05
Jain,3.531649027051266e-06,9.998824965672999e-07,0.0013389769490670589,2.661260758978262e-05,2.428959341675981e-06
Rivers,0.00013412551535502712,0.0006789202151691967,2.911624066892342e-05,0.0005016476530674024,3.471827754678169e-05
Solomon,0.00023068011399751608,0.0005151808366796067,0.00017975577396026028,0.00042114451510831,3.870493907496727e-05
Garner,0.0004568685190382971,0.0005847933456647577,4.404448270680365e-05,0.00026679139108757075,4.5912611904070996e-05
Houston,0.00025397013925600707,0.0008139733096193385,3.503818792361971e-05,0.00023818283792855445,3.770167325992719e-05
Tong,1.3097960469258094e-05,6.861262648858369e-06,0.001322938341918923,1.197567341540218e-05,7.4452884168763776e-06
Flowers,0.0002620449290217408,0.0007992509018250545,2.8375997262086386e-05,0.00024150941387727728,4.2084360767733855e-05
Beil,0.0003165369019949566,0.0006577158105006142,2.4921528030180216e-05,0.0003439679530979404,3.6566398785013416e-05
Newton,0.00048052713873407736,0.0004705653901086382,5.6628620623033265e-05,0.000335318855631261,5.008408555607975e-05
Gibbs,0.00036726578292235805,0.00063464955566601,3.935627446350242e-05,0.0002987265201953099,4.1582727860213815e-05
Bullard,0.00014508048490981235,0.0001409489533092111,1.4064624729903688e-05,0.0010651696187810493,1.4098524874510587e-05
Harmon,0.0004949623255339666,0.00043856915021848466,4.885606485124439e-05,0.00036326209360053275,4.617662922381839e-05
Waters,0.0004273381042368611,0.0004843568728199113,4.688208243301229e-05,0.0003838868644826143,4.287641272697602e-05
Salgado,1.590099258538859e-05,4.689104121832854e-06,6.896601073698387e-05,0.00010312385441040765,0.0011267467154859332
Toledo,1.4169455926494522e-05,3.2754771439273613e-06,0.00013842551707852577,0.0007890638150370548,0.00040320725071821295
Chun,4.1831182650510146e-06,2.068722406690965e-06,0.001313191803728902,3.3265759487228275e-06,2.2494275642477568e-05
Beck,0.0007257110152407457,0.00014650002510049854,8.562148739081718e-05,0.0003932012771390382,5.3727524568593725e-05
Cannon,0.00042519511332238827,0.0006004811572488309,4.379773490452464e-05,0.00025548103286191317,4.5410978996550955e-05
Barton,0.0004977996455047286,0.00018725385651231056,4.971968215922093e-05,0.0005947917796316416,5.620928737421918e-05
Norman,0.00040026784300524004,0.0005852070901460959,5.2680655786569075e-05,0.00028408958602092944,4.3615661222268706e-05
Blair,0.0005310588644973473,0.0003946432777830798,5.292740358884809e-05,0.0003479598442364078,5.2117018918134646e-05
Cantu,3.3053491864829326e-05,1.051600556734574e-05,1.209064231167159e-05,7.51806164411359e-05,0.0011788637344040678
Barker,0.0006461374766045397,0.0002353171737610973,7.316072337572707e-05,0.0003772337125851687,5.61564839102697e-05
Wilkins,0.0003170940796327195,0.0006178239467582568,3.109022308715552e-05,0.00034729452904666325,4.118670188059273e-05
Patton,0.000415114484060708,0.00047770248241172205,4.0096517870339456e-05,0.0003878787556210817,4.271800233512758e-05
Singleton,0.00021495913264894323,0.0009156510159081993,2.5661771437017253e-05,0.0001490306025027827,3.1734881833636194e-05
Cortes,1.9141194848071548e-05,6.37856075396381e-06,0.00011745195388480973,2.794323796927175e-05,0.001127776383032948
Dao,1.6458170223151533e-06,3.4133919710400926e-06,0.0013052958740559738,5.98783670770109e-06,3.036199177094977e-06
Roberson,0.0002472411477845623,0.0008286612387068443,2.6278640942714784e-05,0.0001942720354054131,3.308137016434788e-05
Murillo,1.7186787134072302e-05,5.6545079116219715e-06,4.885606485124439e-05,8.782160504628265e-05,0.0011287268453840388
Warner,0.0006048377557008188,0.0002957928254500298,6.723877612103077e-05,0.000339976061959473,5.33050968569979e-05
Felix,6.025233255131882e-05,0.00016008463557110254,0.00013879563878194427,0.0002375175227388099,0.0007029461138274239
Stokes,0.0003078792187004862,0.0007650825034078752,2.7389006052970338e-05,0.00018429230755924466,4.100188975676956e-05
Huerta,1.5378102802257213e-05,3.2754771439273613e-06,1.579185934585677e-05,4.391080252314132e-05,0.001196130467115547
Bowen,0.0005545803327746014,0.0003250307687979288,5.3544273094545615e-05,0.00035660894170308716,5.639409949804235e-05
Lindsey,0.00037045455340309363,0.000565416312455419,6.218044617431104e-05,0.0002887467923491415,3.888975119879044e-05
Robbins,0.0005883624415503516,0.00019566666096618713,4.737557803757031e-05,0.00047436973028787524,4.263879713920337e-05
Malik,2.8398915598594285e-05,3.1548016702037225e-05,0.0012263365773266899,6.653151897445655e-06,6.706039921583687e-06
Sherman,0.0005000283560557804,0.00028124281118963675,5.4778012105940677e-05,0.00045973279611349476,4.3378045634496064e-05
Quintero,1.4855213019125836e-05,5.240763430283779e-06,2.1343684897134543e-05,0.00020558239363107074,0.0010224334724537397
Holloway,0.00028990381090988795,0.0007218117264012559,2.86227450643654e-05,0.0002355215771695762,3.2474130328928884e-05
Pierre,2.0495565106018393e-05,0.0010142256385870239,1.2954259619648132e-05,0.00020757833920030447,2.463281593243142e-05
McKenzie,0.0003302091840292934,0.0005882756950493541,5.070667336833697e-05,0.0002934039986773534,4.768152794637851e-05
Ware,0.00020582999135328886,0.0007631172171215189,2.86227450643654e-05,0.00026878733665680447,3.11276419982172e-05
Patrick,0.0003845468616566671,0.0004269153473274589,5.4778012105940677e-05,0.0004171526239698426,3.453346542295852e-05
Ahmad,3.2813476882408365e-05,4.6442818030212165e-05,0.0011815518512130491,1.3971618984635875e-05,1.2091993244430428e-05
Mosley,0.00016646753423625143,0.0008791035867233256,1.949307638004195e-05,0.0001949373505951577,2.8751486120490693e-05
Tso,6.428972743418568e-07,1.7239353389091376e-07,0.00016050944538249735,0.0011370236592734627,1.4256935266359021e-06
Powers,0.0007063726652285427,0.00016329115530147354,7.37775928814246e-05,0.00033664948601075015,5.803100688047617e-05
Antonio,1.830114240959819e-05,1.8342672005993225e-05,0.0003906017710076761,0.0006380372669650383,0.0002197416152257521
Moody,0.0003936159992067163,0.0005078023934290757,3.4914814022480205e-05,0.00032600444297483706,4.6097424027894166e-05
Peralta,1.620958327707268e-05,5.309720843840144e-06,0.0003241032382934823,8.050313795909242e-05,0.000830968112172933
Weber,0.0008844894980758685,4.868393397079405e-05,8.500461788511966e-05,0.0002621341847593588,6.299453249172709e-05
Maxwell,0.0004265494835803351,0.00048339146903012226,5.1200168972895e-05,0.000289412107538886,4.916002493696389e-05
Cobb,0.0003906586717447437,0.0005566242422269823,3.540830962703823e-05,0.00027743643412348384,3.4744679278756424e-05
Hodges,0.0004418932985279607,0.0005060439793833883,4.1577004684013524e-05,0.00026146886956961423,4.7655126214403766e-05
Keller,0.000769908059860834,0.00013077773480964718,6.908938463812338e-05,0.0003007224657645436,5.863824671589516e-05
Anthony,0.00028260906983702236,0.0006067562818824602,0.00010400419866060357,0.00022753779489264141,5.557564580682544e-05
Rosas,1.4872356946441618e-05,3.861615159156468e-06,2.825262336094688e-05,5.3890530369309804e-05,0.0011280668020846702
Clay,0.00022081378382728307,0.0006820577774860112,2.9486362372341937e-05,0.0003053796720927556,3.1338855854015104e-05
Jin,1.5943852403678048e-06,6.89574135563655e-07,0.0012394142108474774,1.330630379489131e-05,1.108872742939035e-06
Quintana,2.6470223775568716e-05,3.7581790388219204e-06,4.9226186554662905e-05,0.00027277922779527186,0.0008853556800408952
Velasco,1.6843908587756645e-05,2.965168782923717e-06,0.0004288476803609229,7.052341011292394e-05,0.0007184703322285704
Griffith,0.0005630408609049402,0.0002806221944676294,5.3050777489987595e-05,0.0003486251594261523,5.288266914540208e-05
Chiang,1.8515441501045474e-06,4.1374448133819304e-07,0.0009866210874126297,0.0,8.738973283638586e-06
Barajas,1.1846453775205946e-05,1.551541805018224e-06,7.279060167230855e-06,4.524143290263045e-05,0.001149927436159754
Brady,0.0005472427318834463,0.0001737726821620411,5.058329946719747e-05,0.000467051263200685,5.137777042284196e-05
Cuevas,2.7533147269147254e-05,4.206402226938296e-06,9.376416486602458e-05,4.657206328211959e-05,0.0010411787021558044
McBride,0.0004068596830581585,0.0004379830122032555,3.46680662202012e-05,0.000339976061959473,4.335164390252132e-05
Schultz,0.0008524303539953547,2.530737077518614e-05,7.636844480535424e-05,0.00028608553159016316,6.148963376916696e-05
Bravo,2.2201385873938786e-05,9.343729536887527e-06,9.771212970248878e-05,8.050313795909242e-05,0.0009974574340056368
Hammond,0.00046616052764345136,0.0003856443353139741,5.4901386007080177e-05,0.00031935129107739146,4.018343606555265e-05
Vigil,3.490503601493387e-05,3.7581790388219204e-06,1.2337390113950603e-05,0.0005355787277443753,0.000636809775230703
Palacios,1.607243185854642e-05,6.033773686181982e-06,4.7005456334151796e-05,4.391080252314132e-05,0.001087540143503446
Higgins,0.0005740044024233834,0.0002963444847584808,5.514813380935919e-05,0.0002973958898158208,4.8447178173645934e-05
Delarosa,1.6938200187993453e-05,7.723230318312936e-06,0.00021430046627932196,7.052341011292394e-05,0.0008898175727446261
Pope,0.0003878556396286132,0.0005235591624267052,3.701217034185181e-05,0.00025947292400038056,3.693602303265976e-05
Massey,0.00034874176945765467,0.0003914022793459306,7.266722777116905e-05,0.00039586253789801646,3.405823424741322e-05
Pratt,0.00041255146692699846,0.00033361596678569636,4.71288302352913e-05,0.00041049947207239695,4.2823609263026545e-05
Wise,0.0004627060262893211,0.0003680601948571009,4.91028126535234e-05,0.0003240084974056034,4.314043004672341e-05
Burnett,0.00036429988349672755,0.000504285565337701,3.0720101383737e-05,0.00029939183538505446,3.788648538375036e-05
Davila,2.5261576899806024e-05,1.0722877808014836e-05,1.801258956636788e-05,5.322521517956524e-05,0.0010775866905489693
Islam,3.1373386987882607e-06,1.4308663312945844e-05,0.0011555199580726135,3.4596389866717406e-05,3.062600909069716e-06
Shi,1.577241313052022e-06,1.0343612033454825e-06,0.0012015384231976493,3.991891138467393e-06,1.3200865987369464e-06
Nash,0.0003489817844400756,0.0004983897064786317,3.8369283254386375e-05,0.00031269813917994576,3.5510329506023856e-05
Fang,2.511585351762187e-06,1.8963288728000513e-06,0.0011935191196235813,7.318467087190221e-06,3.5378320846150164e-06
Todd,0.000496831013611387,0.00033599499755339096,4.51548478170592e-05,0.000324673812595348,4.432850798558666e-05
